"PolicyNum","Year","Premium","Deduct","BCcov","Freq","Fire5","NoClaimCredit","EntityType","AlarmCredit","BCClaim"
151104,2010,226,500,286447,0,1,1,6,1,0
151105,2006,16838,500,22450644,1,1,0,6,4,1082.25
151105,2007,16729,500,24244368,0,1,0,6,4,0
151105,2008,17320,500,25470758,3,1,0,6,4,8222.83
151105,2009,19345,500,30706420,1,1,0,6,4,3003.5
151105,2010,20117,500,31433186,5,1,0,6,4,15412.95
151106,2006,1933,500,1757282,0,0,0,6,1,0
151106,2007,1674,1000,1839243,0,0,0,6,1,0
151106,2008,1647,1000,1937514,0,0,1,6,1,0
151106,2009,1345,1000,2007496,0,0,1,6,1,0
151106,2010,1298,1000,1936995,0,0,1,6,1,0
151108,2006,276,500,248699,0,1,0,6,1,0
151108,2007,255,500,258570,0,1,0,6,1,0
151108,2008,257,500,273644,0,1,1,6,1,0
151108,2009,215,500,279365,0,1,1,6,1,0
151108,2010,222,500,270524,0,1,1,6,1,0
151109,2006,296,500,251183,0,0,0,6,1,0
151110,2006,248,500,263612,0,0,0,6,1,0
151110,2007,245,500,277759,0,0,0,6,1,0
151110,2008,256,500,289917,0,0,1,6,1,0
151110,2009,236,500,311426,0,0,1,6,1,0
151110,2010,228,500,300312,1,0,1,6,1,70601.16
151114,2006,652,1000,529884,0,1,0,6,1,0
151114,2007,477,5000,561426,0,1,0,6,1,0
151114,2008,527,5000,591902,0,1,1,6,1,0
151114,2009,415,5000,611895,0,1,1,6,3,0
151114,2010,417,5000,596334,0,1,1,6,3,0
151116,2006,6826,500,5688249,0,1,0,6,1,0
151116,2007,6864,500,6128586,0,1,0,6,1,0
151116,2008,6049,500,6434524,0,1,1,6,1,0
151116,2009,6308,500,6711937,0,1,1,6,1,0
151116,2010,5522,500,7265694,0,1,1,6,1,0
151119,2006,2261,2500,2330793,0,0,0,6,1,0
151119,2007,2067,2500,2489498,0,0,0,6,1,0
151120,2006,424,5000,558192,0,1,0,6,1,0
151120,2007,368,5000,558192,0,1,0,6,1,0
151120,2008,406,5000,615394,0,1,1,6,1,0
151120,2009,332,5000,637786,0,1,1,6,3,0
151122,2006,2336,1000,2142940,0,0,0,6,1,0
151122,2007,2070,1000,2275378,0,0,0,6,1,0
151122,2008,2133,1000,2397325,0,0,1,6,1,0
151122,2009,2110,1000,2482049,0,0,1,6,2,0
151122,2010,1671,1000,2421865,0,0,1,6,2,0
151123,2006,555,500,499180,0,0,0,6,1,0
151123,2007,527,500,526522,0,0,0,6,1,0
151123,2008,510,500,553639,0,0,1,6,1,0
151123,2009,526,500,572070,0,0,1,6,1,0
151123,2010,414,500,552112,0,0,1,6,1,0
151124,2006,246,1000,210000,0,0,0,6,1,0
151124,2007,268,1000,255517,0,0,0,6,1,0
151124,2008,271,1000,268397,0,0,1,6,1,0
151124,2009,269,1000,279721,0,0,1,6,1,0
151124,2010,207,1000,269686,0,0,1,6,1,0
151126,2006,109,500,105000,0,1,0,6,1,0
151126,2007,187,500,211649,0,1,0,6,1,0
151126,2008,196,500,223360,0,1,1,6,1,0
151126,2009,164,500,228216,0,1,1,6,1,0
151126,2010,167,500,222350,0,1,1,6,1,0
151128,2006,364,500,317317,0,0,0,6,1,0
151128,2007,347,500,340597,0,0,0,6,1,0
151128,2008,348,500,358755,0,0,1,6,1,0
151128,2009,357,500,375584,0,0,1,6,1,0
151128,2010,297,500,361928,0,0,1,6,1,0
151129,2006,486,1000,571613,0,1,0,6,1,0
151129,2007,461,1000,615198,0,1,0,6,1,0
151129,2008,468,1000,640278,0,1,1,6,1,0
151129,2009,487,1000,686512,0,1,1,6,1,0
151129,2010,383,1000,649773,0,1,1,6,1,0
151130,2006,2573,5000,3728665,0,1,0,6,1,0
151130,2007,2098,5000,3885847,0,1,0,6,1,0
151130,2008,2221,5000,4112367,0,1,1,6,1,0
151130,2009,1742,5000,4248787,0,1,1,6,1,0
151130,2010,1643,5000,4105935,1,1,1,6,1,3000
151132,2006,676,500,676233,0,0,0,6,1,0
151132,2007,597,1000,711148,0,0,0,6,1,0
151132,2008,595,1000,743407,0,0,1,6,1,0
151132,2009,521,1000,788801,0,0,1,6,1,0
151132,2010,490,1000,754015,0,0,1,6,1,0
151138,2006,1776,500,2165494,0,0,0,6,1,0
151138,2007,1742,500,2323975,1,0,0,6,1,1018.58
151138,2008,1766,500,2452333,0,0,0,6,1,0
151138,2009,1852,500,2572168,0,0,0,6,1,0
151138,2010,1699,500,2739533,0,0,1,6,1,0
151140,2006,187,500,210375,0,0,0,6,1,0
151140,2007,177,500,221786,0,0,0,6,1,0
151140,2008,183,500,235536,0,0,1,6,1,0
151140,2009,185,500,239847,0,0,1,6,1,0
151140,2010,156,500,231807,0,0,1,6,1,0
151141,2006,3494,2500,4853657,0,0,0,6,4,0
151141,2007,2912,2500,5198960,0,0,0,6,4,0
151141,2008,2999,2500,5454024,0,0,1,6,4,0
151141,2009,3122,2500,5676580,0,0,1,6,4,0
151141,2010,2763,2500,6006589,0,0,1,6,4,0
151142,2006,134,500,122539,0,0,0,6,1,0
151142,2007,126,500,128330,0,0,0,6,1,0
151142,2008,123,500,135246,0,0,1,6,1,0
151142,2009,107,500,140105,0,0,1,6,1,0
151142,2010,107,500,135433,0,0,1,6,1,0
151143,2006,1268,500,1811668,0,1,0,6,1,0
151144,2006,270,500,285395,0,0,0,6,1,0
151144,2007,258,500,296963,0,0,0,6,1,0
151144,2008,252,500,315131,0,0,1,6,1,0
151144,2009,225,500,321545,0,0,1,6,1,0
151144,2010,231,500,311679,0,0,1,6,2,0
151147,2010,5520,500,6899142,2,1,0,6,4,23262.15
151150,2006,229,1000,263358,0,0,0,6,1,0
151150,2007,226,1000,278409,0,0,0,6,1,0
151150,2008,223,1000,292773,0,0,1,6,1,0
151150,2009,206,1000,312032,0,0,1,6,1,0
151150,2010,201,1000,300106,0,0,1,6,1,0
151152,2006,253,500,220910,0,0,0,6,1,0
151152,2007,237,500,232704,0,0,0,6,1,0
151152,2008,236,500,246365,0,0,1,6,1,0
151152,2009,239,500,251475,0,0,1,6,1,0
151152,2010,202,500,243760,0,0,1,6,1,0
151154,2006,387,500,342161,0,0,0,6,1,0
151154,2007,355,500,355065,0,0,0,6,1,0
151154,2008,341,500,375581,0,0,1,6,1,0
151154,2009,349,500,383441,0,0,1,6,1,0
151154,2010,292,500,370756,0,0,1,6,1,0
151155,2006,530,500,337298,0,0,0,6,1,0
151155,2007,568,500,400585,0,0,0,6,1,0
151155,2008,511,500,422157,0,0,1,6,1,0
151156,2006,808,500,974915,0,0,0,6,1,0
151156,2007,759,500,1012625,1,0,0,6,1,2335.21
151156,2008,780,500,1069287,0,0,0,6,1,0
151156,2009,654,500,1108182,0,0,0,6,1,0
151156,2010,664,500,1072149,0,0,1,6,1,0
151157,2009,351,1000,310000,0,1,0,6,1,0
151157,2010,640,1000,1085794,0,1,0,6,3,0
151159,2006,462,500,524913,0,0,0,6,1,0
151159,2007,452,500,551722,0,0,0,6,1,0
151159,2008,465,500,573980,0,0,1,6,1,0
151160,2006,128,500,169146,0,0,0,6,1,0
151160,2007,136,500,178426,0,0,0,6,1,0
151160,2008,141,500,187652,0,0,1,6,1,0
151160,2009,134,500,202275,0,0,1,6,1,0
151160,2010,130,500,196034,0,0,1,6,1,0
151161,2006,759,500,781794,0,0,0,6,1,0
151161,2007,356,1000,514980,0,0,0,6,1,0
151161,2008,442,1000,723611,0,0,1,6,1,0
151161,2009,502,1000,748747,0,0,1,6,1,0
151161,2010,445,1000,794437,0,0,1,6,1,0
151163,2006,3460,2500,5582293,0,1,0,6,1,0
151163,2007,3173,2500,5985947,0,1,0,6,1,0
151163,2008,3353,2500,6327182,1,1,1,6,1,19003.09
151163,2009,3290,2500,6714059,0,1,0,6,2,0
151163,2010,2897,2500,7065758,0,1,0,6,2,0
151165,2006,100,500,16583,0,0,0,6,1,0
151165,2007,95,500,22280,0,0,0,6,1,0
151165,2008,100,500,23898,0,0,1,6,1,0
151165,2009,77,500,24390,0,0,1,6,1,0
151165,2010,70,500,24181,0,0,1,6,1,0
151166,2006,965,500,364293,0,0,0,6,1,0
151166,2007,921,500,385451,0,0,0,6,1,0
151166,2008,949,500,403970,0,0,1,6,1,0
151166,2009,546,500,643094,0,0,1,6,1,0
151166,2010,351,500,403204,0,0,1,6,1,0
151167,2006,339,500,346548,0,0,0,6,1,0
151167,2007,329,500,365655,0,0,0,6,1,0
151167,2008,334,500,387958,0,0,1,6,1,0
151167,2009,337,500,395499,0,0,1,6,1,0
151167,2010,280,500,382732,0,0,1,6,1,0
151168,2006,485,500,613853,1,0,0,6,1,9688
151168,2007,463,500,653451,0,0,0,6,1,0
151168,2008,469,500,679048,0,0,0,6,1,0
151168,2009,501,500,726291,0,0,1,6,1,0
151168,2010,415,500,691521,0,0,1,6,1,0
151169,2009,3287,1000,5478360,0,1,0,6,1,0
151169,2010,2909,1000,5289768,0,1,0,6,4,0
151170,2006,146,500,107000,0,0,0,6,1,0
151170,2007,194,1000,167378,0,0,0,6,1,0
151170,2008,171,1000,176037,0,0,1,6,1,0
151170,2009,169,1000,182175,0,0,1,6,1,0
151170,2010,133,1000,175353,0,0,1,6,1,0
151171,2006,399,500,359174,0,0,0,6,1,0
151171,2007,356,500,374282,0,0,0,6,1,0
151171,2008,353,500,396214,0,0,1,6,1,0
151171,2009,304,500,405333,0,0,1,6,1,0
151171,2010,309,500,395792,0,0,1,6,1,0
151172,2006,156,500,136976,0,0,0,6,1,0
151172,2007,568,500,550944,0,0,0,6,1,0
151172,2008,135,500,162908,1,0,1,6,1,1264.62
151172,2009,162,500,168692,0,0,0,6,3,0
151172,2010,163,500,162888,0,0,0,6,3,0
151173,2006,278,500,239758,0,1,0,6,1,0
151173,2007,266,500,257459,0,1,0,6,1,0
151173,2008,258,500,271450,0,1,1,6,1,0
151173,2009,227,500,283948,0,1,1,6,1,0
151174,2006,745,500,1035146,0,1,0,6,1,0
151175,2006,175,500,151014,0,1,0,6,1,0
151175,2007,146,500,158593,0,1,0,6,1,0
151175,2008,147,500,167295,0,1,1,6,1,0
151175,2009,121,500,173923,0,1,1,6,4,0
151175,2010,124,500,168251,0,1,1,6,4,0
151176,2006,123,500,137870,0,1,0,6,1,0
151176,2007,131,500,144795,0,1,0,6,1,0
151176,2008,136,500,152737,0,1,1,6,1,0
151176,2009,121,500,158778,0,1,1,6,1,0
151176,2010,119,500,153720,1,1,1,6,1,806.14
151177,2006,1212,500,1331904,0,1,0,6,1,0
151177,2007,998,500,1312699,1,1,0,6,1,964
151177,2008,969,500,1275031,0,1,0,6,1,0
151177,2009,876,500,1348541,0,1,0,6,1,0
151177,2010,844,500,1297955,0,1,1,6,1,0
151178,2006,457,500,475361,0,1,0,6,1,0
151178,2007,445,500,498897,0,1,0,6,1,0
151178,2008,460,500,522262,0,1,1,6,1,0
151178,2009,419,500,544055,0,1,1,6,1,0
151178,2010,415,500,531863,0,1,1,6,1,0
151179,2006,467,500,530754,0,1,0,6,1,0
151179,2007,375,2500,558217,0,1,0,6,1,0
151179,2008,394,2500,587710,0,1,1,6,1,0
151179,2009,285,5000,607004,0,1,1,6,1,0
151179,2010,285,5000,594777,0,1,1,6,1,0
151180,2006,288,500,271333,0,1,0,6,1,0
151180,2007,279,500,285305,0,1,0,6,1,0
151180,2008,291,500,299654,0,1,1,6,1,0
151180,2009,257,500,310198,0,1,1,6,1,0
151180,2010,261,500,302997,0,1,1,6,1,0
151181,2006,765,500,409208,0,1,0,6,1,0
151181,2007,735,500,430114,0,1,0,6,1,0
151181,2008,758,500,443159,0,1,1,6,1,0
151182,2006,100,500,67369,0,1,0,6,1,0
151182,2007,147,500,120861,0,1,0,6,1,0
151182,2008,126,500,128253,0,1,1,6,1,0
151182,2009,133,500,135638,0,1,1,6,1,0
151182,2010,117,500,139695,0,1,1,6,1,0
151183,2006,408,500,485927,0,1,0,6,1,0
151183,2007,357,500,517858,0,1,0,6,1,0
151183,2008,382,500,546247,0,1,1,6,1,0
151183,2009,405,500,586963,0,1,1,6,1,0
151183,2010,405,500,685959,0,1,1,6,1,0
151184,2006,433,500,534423,0,1,0,6,1,0
151184,2007,456,500,563727,0,1,0,6,1,0
151184,2008,466,500,598238,0,1,1,6,1,0
151184,2009,470,500,609419,0,1,1,6,1,0
151184,2010,401,500,588414,0,1,1,6,1,0
151185,2006,1385,500,1847306,0,1,0,6,1,0
151185,2007,1253,500,1928543,0,1,0,6,1,0
151185,2008,1308,500,2044496,0,1,1,6,1,0
151185,2009,1159,500,2108612,0,1,1,6,1,0
151185,2010,1184,500,2041560,0,1,1,6,1,0
151186,2006,129,500,134275,0,1,0,6,1,0
151187,2006,3152,500,3581461,0,1,0,6,2,0
151187,2007,3117,500,3756570,0,1,0,6,2,0
151187,2008,3283,500,3955495,0,1,1,6,2,0
151187,2009,3069,500,4147227,0,1,1,6,2,0
151187,2010,2823,500,4032244,1,1,1,6,2,4789.86
151188,2006,267,1000,284162,0,1,0,6,1,0
151188,2007,282,500,299274,0,1,0,6,1,0
151188,2008,264,1000,314670,0,1,1,6,1,0
151188,2009,221,1000,325361,0,1,1,6,3,0
151188,2010,243,1000,347272,0,1,1,6,3,0
151189,2006,435,500,374313,0,1,0,6,1,0
151189,2007,353,500,397229,0,1,0,6,1,0
151189,2008,373,500,419994,0,1,1,6,1,0
151189,2009,351,500,474815,2,1,1,6,2,4081.98
151189,2010,366,500,464002,0,1,0,6,2,0
151190,2006,4017,1000,2910908,0,1,0,6,1,0
151190,2007,2886,5000,5445146,0,1,0,6,1,0
151190,2008,3123,2500,5677099,0,1,1,6,2,0
151191,2006,606,500,485507,0,1,0,6,1,0
151191,2007,701,500,854823,0,1,0,6,1,0
151191,2008,747,500,900606,0,1,1,6,1,0
151191,2009,654,500,934823,0,1,1,6,1,0
151191,2010,644,500,906806,1,1,1,6,1,1128.75
151192,2007,5259,1000,5156000,2,1,0,6,1,2250
151192,2008,4170,1000,6414378,0,1,0,6,4,0
151192,2009,4070,1000,6673229,0,1,0,6,4,0
151192,2010,3828,1000,7506859,2,1,1,6,4,1399.04
151193,2007,217,500,174000,0,1,0,6,1,0
151193,2008,353,500,335068,0,1,0,6,1,0
151193,2009,311,500,341718,0,1,1,6,1,0
151193,2010,267,500,338391,1,1,1,6,2,5895
151194,2007,595,500,450000,0,1,0,6,1,0
151194,2008,486,500,684801,0,1,0,6,1,0
151194,2009,236,500,387343,0,1,1,6,1,0
151194,2010,238,500,377465,0,1,1,6,1,0
151195,2008,269,500,195000,0,1,0,6,1,0
151195,2009,470,500,672165,0,1,0,6,1,0
151195,2010,516,500,652642,0,1,1,6,1,0
151196,2009,3683,1000,3258700,0,1,0,6,1,0
151196,2010,2415,1000,4472623,0,1,0,6,2,0
151197,2009,841,1000,744000,0,1,0,6,1,0
151197,2010,851,500,1270284,1,1,0,6,1,2495
151198,2010,77,500,94000,0,0,0,6,1,0
151199,2010,738,1000,1039061,0,0,0,6,1,0
160010,2006,6682,5000,18060413,0,0,0,1,4,0
160010,2007,7946,5000,18060413,0,0,0,1,4,0
160010,2008,8935,5000,20305785,0,0,1,1,4,0
160010,2009,7853,5000,20667244,1,0,1,1,4,1024.5
160010,2010,8151,5000,20377981,0,0,0,1,4,0
160020,2006,3197,500,4320083,0,0,0,1,1,0
160020,2007,3222,500,4537858,0,0,0,1,1,0
160020,2008,2986,500,4739726,1,0,1,1,1,3299.19
160020,2009,2900,500,5001231,0,0,0,1,1,0
160020,2010,3164,500,5454624,1,0,0,1,1,2497.35
160025,2006,2522,500,2801903,0,0,0,1,2,0
160025,2007,2593,500,2945699,0,0,0,1,2,0
160025,2008,2706,500,3075410,0,0,1,1,2,0
160025,2009,2587,500,3234166,1,0,1,1,2,1851.38
160025,2010,2059,1000,3217424,0,0,0,1,3,0
160026,2006,2820,500,3357999,0,1,0,1,1,0
160026,2007,2687,500,3536633,0,1,0,1,1,0
160026,2008,3007,500,4009361,0,1,1,1,1,0
160026,2009,2873,500,4224430,0,1,1,1,1,0
160026,2010,2739,500,4213004,3,1,1,1,4,4594.21
160027,2006,2006,2500,4266150,1,0,0,1,1,94523.06
160027,2007,1954,2500,4440676,0,0,0,1,1,0
160027,2008,2038,2500,4630409,0,0,0,1,1,0
160027,2009,1945,2500,4862145,0,0,1,1,1,0
160027,2010,1956,2500,4770123,1,0,1,1,1,6219.16
160030,2006,3790,500,4858626,1,1,0,1,1,812
160030,2007,4021,500,5090202,0,1,0,1,1,0
160030,2008,3641,500,5354675,0,1,0,1,1,0
160030,2009,3338,500,5564234,2,1,1,1,4,4861.15
160030,2010,3372,500,5439161,2,1,0,1,4,940.48
160035,2006,3336,500,4276458,0,0,0,1,1,0
160035,2007,3468,500,4503698,2,0,0,1,1,1669.9
160035,2008,3434,500,4704297,1,0,0,1,1,650
160035,2009,3225,500,4959886,0,0,0,1,1,0
160035,2010,3151,500,4847373,1,0,0,1,2,761.61
160037,2006,4694,500,5655930,0,0,0,1,4,0
160037,2007,4964,500,6363711,0,0,0,1,4,0
160037,2008,4834,500,7108798,0,0,1,1,4,0
160037,2009,4981,500,7433327,1,0,1,1,4,7254.48
160037,2010,4659,500,7515227,0,0,0,1,4,0
160039,2006,2856,500,3483454,0,1,0,1,1,0
160039,2007,2561,500,3657898,0,1,0,1,1,0
160039,2008,2777,500,3804339,0,1,1,1,1,0
160039,2009,2736,500,4023419,0,1,1,1,1,0
160039,2010,2905,500,3979449,0,1,1,1,1,0
160040,2006,2590,5000,6164660,0,1,0,1,4,0
160040,2007,3049,5000,6931093,0,1,0,1,4,0
160040,2008,3334,5000,7407753,1,1,1,1,4,58882.05
160040,2009,3050,5000,7819215,2,1,0,1,4,26123.29
160040,2010,3265,5000,7772962,1,1,0,1,4,5220
160042,2006,7283,500,9337772,0,0,0,1,2,0
160042,2007,6676,500,9676425,0,0,0,1,2,0
160042,2008,9135,500,13632771,1,0,1,1,2,39878.36
160042,2009,9548,500,15914610,0,0,0,1,2,0
160042,2010,9014,500,15024992,1,0,0,1,4,9450.24
160043,2006,4118,500,4901837,0,0,0,1,1,0
160043,2007,4215,500,5203144,0,0,0,1,1,0
160043,2008,4449,500,5854084,0,0,1,1,1,0
160043,2009,4253,500,6255908,0,0,1,1,1,0
160043,2010,4078,500,6086160,0,0,1,1,1,0
160044,2006,3766,500,4328215,1,0,0,1,4,3024.2
160044,2007,3266,500,4601153,0,0,0,1,4,0
160044,2008,3633,500,4845060,2,0,0,1,4,5711.93
160044,2009,3562,500,5017498,0,0,0,1,4,0
160044,2010,3116,500,4793386,0,0,0,1,4,0
160046,2006,2090,1000,2297482,0,0,0,1,1,0
160046,2007,1851,1000,2435640,0,0,0,1,1,0
160046,2008,1944,1000,2557420,0,0,1,1,1,0
160046,2009,1960,1000,2685643,0,0,1,1,1,0
160046,2010,1751,1000,2824765,0,0,1,1,1,0
160062,2006,2828,500,3250257,1,0,0,1,4,15202
160062,2007,2732,500,3457342,0,0,0,1,4,0
160062,2008,2728,500,3637203,1,0,0,1,4,4961.27
160062,2009,2901,500,3868299,0,0,0,1,4,0
160062,2010,3020,500,4080590,0,0,0,1,1,0
160070,2006,2923,500,4428794,0,0,0,1,1,0
160070,2007,3435,500,4705478,1,0,0,1,1,1307.5
160070,2008,3597,500,4996980,1,0,0,1,1,8601.18
160070,2009,3573,500,5253935,0,0,0,1,1,0
160070,2010,3784,500,5820979,3,0,0,1,4,10681.48
160080,2006,6118,2500,14920979,0,1,0,1,1,0
160080,2007,6051,2500,15516285,1,1,0,1,4,190688.42
160080,2008,6619,2500,17417815,1,1,0,1,4,36755.77
160080,2009,6486,2500,18531129,0,1,0,1,4,0
160080,2010,6669,2500,18022796,0,1,0,1,4,0
160090,2007,2413,2500,3830450,3,1,0,1,1,9746.34
160090,2008,2587,2500,4043303,1,1,0,1,1,13290
160090,2009,3600,2500,5626269,0,1,0,1,4,0
160090,2010,3390,2500,6645842,1,1,0,1,4,11901
160100,2006,5682,1000,7575851,0,0,0,1,4,0
160100,2007,5225,1000,8036728,0,0,0,1,4,0
160100,2008,6004,1000,8458009,0,0,1,1,4,0
160100,2009,5436,1000,8912026,0,0,1,1,4,0
160100,2010,4800,1000,8571074,0,0,1,1,4,0
160103,2006,6972,500,7834416,0,0,0,1,1,0
160103,2007,5907,500,7203800,0,0,0,1,1,0
160103,2008,5905,500,7873449,2,0,1,1,1,1550.85
160103,2009,6931,500,9367016,2,0,0,1,1,7719.65
160103,2010,6670,500,9808848,1,0,0,1,1,4032
160110,2006,8612,500,8698458,0,1,0,1,4,0
160110,2007,14713,500,16718979,2,1,0,1,4,8634.59
160110,2008,11016,500,16198919,0,1,0,1,4,0
160110,2009,11768,500,16810811,0,1,0,1,4,0
160110,2010,11606,500,16118839,1,1,1,1,4,9002.77
160115,2006,4417,1000,6795971,0,0,0,1,1,0
160115,2007,4206,1000,7129220,0,0,0,1,1,0
160115,2008,4248,1000,7452481,0,0,1,1,1,0
160115,2009,3955,1000,7910046,0,0,1,1,1,0
160115,2010,4215,1000,7804883,0,0,1,1,1,0
160120,2006,2013,500,2579674,0,0,0,1,4,0
160120,2007,1970,500,2775311,1,0,0,1,4,5949.76
160120,2008,2052,500,2932367,0,0,0,1,4,0
160120,2009,2156,500,3080233,0,0,0,1,4,0
160120,2010,1946,500,3242456,0,0,1,1,4,0
160122,2008,3532,500,3678634,1,1,0,1,1,4910
160122,2009,3078,500,3848093,1,1,0,1,1,16516.71
160122,2010,2913,500,3937628,2,1,0,1,1,6750
160123,2006,2974,500,4720521,0,0,0,1,1,0
160123,2007,3360,500,5091033,4,0,0,1,1,3790.83
160123,2008,3504,500,5308296,1,0,0,1,3,1625
160123,2009,4588,500,7646274,4,0,0,1,4,10229.7
160123,2010,4924,500,7349364,0,0,0,1,4,0
160125,2006,4374,500,5990922,1,1,0,1,1,23056.27
160125,2007,4607,1000,6310214,0,1,0,1,1,0
160125,2008,6338,1000,9053580,0,1,0,1,4,0
160125,2009,5381,1000,9609728,0,1,1,1,4,0
160125,2010,5487,1000,9975424,0,1,1,1,4,0
160130,2006,10130,2500,16882288,3,0,0,1,4,12523.47
160130,2007,11038,2500,18709755,2,0,0,1,4,36346.66
160130,2008,11782,2500,19637203,0,0,0,1,4,0
160130,2009,12660,2500,21827993,7,0,0,1,4,12228
160130,2010,12690,2500,21508586,0,0,0,1,4,0
160140,2006,1267,500,1456559,1,1,0,1,1,596.36
160140,2007,1249,500,1560910,0,1,0,1,1,0
160140,2008,1267,500,1645711,0,1,0,1,1,0
160140,2009,1320,500,1715292,0,1,1,1,1,0
160141,2006,1500,500,1807044,0,0,0,1,1,0
160141,2007,1558,500,1899667,0,0,0,1,1,0
160141,2008,1614,500,1968959,1,0,1,1,2,8110
160141,2009,1599,500,2160668,1,0,0,1,2,11156
160141,2010,1671,500,2198362,0,0,0,1,2,0
160143,2006,6091,5000,11491459,2,1,0,1,1,43600.2
160143,2007,6936,5000,12386328,2,1,0,1,1,4185.5
160143,2008,7325,5000,13081215,0,1,0,1,1,0
160143,2009,6978,5000,13681159,0,1,0,1,1,0
160143,2010,6878,5000,12738535,0,1,1,1,4,0
160146,2006,11072,500,17300085,0,1,0,1,1,0
160146,2007,10024,500,18226956,0,1,0,1,1,0
160146,2008,11251,500,20457201,2,1,1,1,4,3517
160146,2009,11735,500,23010371,1,1,0,1,4,2875.54
160146,2010,13888,500,23945544,2,1,0,1,4,48723.08
160148,2006,1707,500,2216716,1,0,0,1,3,3280.91
160148,2007,1947,500,2597035,0,0,0,1,3,0
160148,2008,2066,500,2717639,0,0,0,1,3,0
160150,2006,792,1000,732800,0,0,0,1,1,0
160150,2007,755,500,732800,0,0,0,1,1,0
160150,2008,789,500,821993,0,0,1,1,1,0
160150,2009,673,2500,874553,0,0,1,1,1,0
160150,2010,551,2500,847048,0,0,1,1,1,0
160160,2006,2325,500,3101606,0,1,0,1,2,0
160160,2007,2419,500,3269317,0,1,0,1,2,0
160160,2008,2520,500,3405316,0,1,1,1,2,0
160160,2009,2563,500,3660789,0,1,1,1,2,0
160160,2010,2209,500,3067588,0,1,1,1,2,0
160164,2006,3506,1000,5479216,0,1,0,1,2,0
160164,2007,3261,2500,5720858,0,1,0,1,2,0
160164,2008,4100,2500,7193369,1,1,1,1,2,10349.9
160164,2009,3711,2500,7572616,0,1,0,1,2,0
160164,2010,3963,2500,7621092,0,1,0,1,2,0
160167,2006,1171,1000,1136631,0,0,0,1,1,0
160167,2007,894,2500,1207534,0,0,0,1,1,0
160167,2008,945,2500,1331082,0,0,1,1,1,0
160167,2009,940,2500,1382021,0,0,1,1,1,0
160167,2010,770,2500,1350077,0,0,1,1,1,0
160168,2006,14493,1000,19854123,2,1,0,1,4,17917.79
160168,2007,13903,1000,21723542,2,1,0,1,4,15885.26
160168,2008,14559,1000,23866800,3,1,0,1,4,21069.34
160168,2009,16857,1000,29574530,1,1,0,1,4,2389.4
160168,2010,15317,1000,32589913,2,1,0,1,4,22930
160180,2006,742,500,765097,0,1,0,1,1,0
160180,2007,742,500,861947,0,1,0,1,1,0
160180,2008,759,500,902950,0,1,1,1,1,0
160180,2009,791,500,940691,0,1,1,1,1,0
160180,2010,795,500,1006335,1,1,1,1,1,4049
160205,2006,1321,1000,1631998,0,0,0,1,1,0
160205,2007,1248,1000,1733587,0,0,0,1,1,0
160205,2008,1279,1000,1826802,0,0,1,1,1,0
160205,2009,1311,1000,1927854,0,0,1,1,1,0
160205,2010,1089,1000,1877256,0,0,1,1,2,0
160206,2006,4722,1000,7615309,0,0,0,1,1,0
160206,2007,5340,1000,8754609,0,0,0,1,1,0
160206,2008,4916,500,7802733,0,0,1,1,1,0
160206,2009,4925,1000,8073251,0,0,1,1,1,0
160206,2010,4590,1000,8499347,1,0,1,1,4,1000
160208,2006,25849,500,31143557,8,1,0,1,4,27708.77
160208,2007,26025,500,34701801,7,1,0,1,4,84027.38
160208,2008,26644,500,36498182,7,1,0,1,4,14270.7
160208,2009,28732,500,39360296,0,1,0,1,4,0
160208,2010,24206,1000,41734040,6,1,0,1,4,24774.7
160210,2006,2220,500,3218095,0,0,0,1,4,0
160210,2007,2337,500,3387531,0,0,0,1,4,0
160210,2008,2425,500,3513139,1,0,1,1,4,1350
160210,2009,2237,500,3727439,0,0,0,1,4,0
160210,2010,2355,500,3622908,0,0,0,1,4,0
160216,2006,4340,2500,7890313,1,0,0,1,4,200
160216,2007,4638,2500,8431764,3,0,0,1,4,10876.85
160216,2008,4880,2500,8874058,0,0,0,1,4,0
160216,2009,5017,2500,9289665,1,0,0,1,4,5346.5
160216,2010,4773,2500,9944607,0,0,0,1,4,0
160220,2006,660,500,1246353,0,0,0,1,1,0
160220,2007,615,500,1306855,1,0,0,1,1,1177.6
160220,2008,721,500,1603054,2,0,0,1,1,6918.99
160220,2009,756,500,1679311,0,0,0,1,1,0
160220,2010,783,500,1630878,0,0,0,1,1,0
160225,2006,12734,5000,21223169,0,1,0,1,1,0
160225,2007,10915,5000,22737264,0,1,0,1,1,0
160225,2008,11267,5000,23473016,0,1,1,1,1,0
160225,2009,11768,5000,24517278,0,1,1,1,1,0
160225,2010,10955,5000,26081875,0,1,1,1,1,0
160230,2006,3905,500,4437783,0,0,0,1,1,0
160230,2007,3283,500,4156073,1,0,0,1,1,2620
160230,2008,3866,500,5022240,0,0,0,1,1,0
160230,2009,4316,1000,6539651,0,0,0,1,4,0
160230,2010,3732,1000,6434239,0,0,1,1,4,0
160240,2006,7115,2500,11116744,0,0,0,1,4,0
160240,2007,6045,2500,11624949,0,0,0,1,4,0
160240,2008,6008,2500,12260889,1,0,1,1,4,27556.44
160240,2009,5924,2500,12878881,0,0,0,1,4,0
160240,2010,8319,2500,17701496,0,0,0,1,4,0
